This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"MN-SL-202","DULUTH 2.7 N",-92.0634,46.8098,227,"COCORAHS","245835"
"MN-IT-38","COLERAINE 0.",-93.4294,47.2884,405,"COCORAHS","245836"
"MN-MR-25","LITTLE FALLS",-94.5475,46.0179,385,"COCORAHS","245845"
"WI-GT-13","PATCH GROVE",-90.9735,42.9402,327,"COCORAHS","245854"
"WI-JK-4","MELROSE 3.6",-91.0683,44.1295,255,"COCORAHS","245874"
"OH-FR-127","BEXLEY 1.0 N",-82.9355,39.9788,247,"COCORAHS","245885"
"MN-BM-21","BEMIDJI 2.6",-94.8246,47.4950,417,"COCORAHS","245905"
"MN-KC-9","INTERNATIONA",-93.4193,48.5936,343,"COCORAHS","245910"
"ID-KT-34","SPIRIT LAKE",-116.8684,47.9469,777,"COCORAHS","245915"
"IL-MCH-101","CRYSTAL LAKE",-88.3588,42.2147,276,"COCORAHS","245928"
"MS-JN-7","LAUREL 7.6 E",-89.0153,31.6989,80,"COCORAHS","245932"
"MN-AA-110","LINO LAKES 2",-93.1025,45.1994,278,"COCORAHS","245936"
"MN-ML-12","ISLE 1.0 NW",-93.4752,46.1508,383,"COCORAHS","245939"
"MN-HN-338","PLYMOUTH 2.6",-93.4096,45.0162,300,"COCORAHS","245973"
"MN-SV-10","MORRIS 1.1 W",-95.9262,45.5897,349,"COCORAHS","245978"
"NC-CM-101","FAYETTEVILLE",-78.9386,35.0558,85,"COCORAHS","246005"
"TX-BEL-83","TEMPLE 10.6",-97.4952,31.2018,207,"COCORAHS","246018"
"WI-IW-13","ARENA 0.1 WN",-89.9159,43.1640,224,"COCORAHS","246024"
"NH-MR-68","CONTOOCOOK 0",-71.7224,43.2297,121,"COCORAHS","246040"
"WI-WK-95","MERTON 1.3 E",-88.2882,43.1451,315,"COCORAHS","246055"
"GA-DG-9","EASTMAN 4.5",-83.2568,32.1998,113,"COCORAHS","246062"
"DE-SS-79","FRANKFORD 6.",-75.1177,38.5233,5,"COCORAHS","246064"
"OK-OK-113","OKLAHOMA CIT",-97.5588,35.4824,381,"COCORAHS","246076"
"IN-MG-31","MARTINSVILLE",-86.3582,39.3938,238,"COCORAHS","246093"
"IL-WD-22","ROCK FALLS 3",-89.7019,41.7308,198,"COCORAHS","246112"
"TX-WM-301","FLORENCE 5.9",-97.8902,30.8242,341,"COCORAHS","246200"
"CA-LA-113","HIDDEN HILLS",-118.5577,34.1862,235,"COCORAHS","246204"
"SD-LN-34","HARRISBURG 0",-96.6895,43.4415,436,"COCORAHS","246206"
"MO-CN-10","PLATTSBURG 3",-94.4689,39.5143,301,"COCORAHS","246208"
"OH-FR-129","COLUMBUS 3.7",-82.9232,39.9680,244,"COCORAHS","246209"
"CAN-NB-150","ANFIELD 3.0",-67.4803,46.9406,200,"COCORAHS","246231"
"MI-CN-21","SPRINGFIELD",-85.2472,42.3278,269,"COCORAHS","246264"
"IN-RN-16","UNION CITY 3",-84.8818,40.1863,335,"COCORAHS","246268"
"NC-WK-363","RALEIGH 4.5",-78.6883,35.8833,132,"COCORAHS","246273"
"IL-RI-24","TAYLOR RIDGE",-90.6666,41.4031,232,"COCORAHS","246280"
"IL-KN-132","BATAVIA 0.3",-88.2964,41.8484,216,"COCORAHS","246281"
"WI-PC-37","SPRING VALLE",-92.3207,44.8011,338,"COCORAHS","246287"
"MN-SR-63","SAINT CLOUD",-94.2282,45.4631,357,"COCORAHS","246291"
"NC-BF-37","PANTEGO 0.4",-76.6654,35.5858,1,"COCORAHS","246303"
"MI-ON-4","ONTONAGON 1.",-89.2814,46.8540,216,"COCORAHS","246305"
"TX-WM-302","ROUND ROCK 5",-97.5912,30.5009,239,"COCORAHS","246309"
"OK-WW-12","WOODWARD 1.1",-99.4078,36.4086,632,"COCORAHS","246312"
"GA-JK-4","MIDVILLE 6.6",-82.1303,32.7862,56,"COCORAHS","246314"
"IL-PT-21","BEMENT 2.9 W",-88.6218,39.9379,228,"COCORAHS","246315"
"PA-MT-133","WILLOW GROVE",-75.1026,40.1447,104,"COCORAHS","246325"
"MA-WR-100","DOUGLAS 1.9",-71.7213,42.0758,117,"COCORAHS","246326"
"CT-NL-70","COLCHESTER 0",-72.3217,41.5781,154,"COCORAHS","246327"
"CA-SD-220","SAN DIEGO 4.",-117.0607,32.7886,232,"COCORAHS","246341"
"FL-BV-123","PALM BAY 2.5",-80.7007,27.9926,11,"COCORAHS","246349"
"MI-HL-15","HILLSDALE 2.",-84.5920,41.9109,360,"COCORAHS","246350"
"NC-CH-63","PITTSBORO 10",-79.3090,35.8298,179,"COCORAHS","246354"
"WI-MW-77","GREENDALE 1.",-88.0252,42.9485,221,"COCORAHS","246382"
"WI-PR-14","BRANTWOOD 2.",-90.1047,45.5273,525,"COCORAHS","246387"
"WI-MW-80","ST FRANCIS 0",-87.8666,42.9714,211,"COCORAHS","246397"
"WI-SB-30","SHEBOYGAN 3.",-87.7879,43.7798,207,"COCORAHS","246398"
"PA-NH-22","MOUNT BETHEL",-75.0763,40.8822,166,"COCORAHS","246413"
"WI-MW-82","MILWAUKEE 2.",-88.0094,43.0799,233,"COCORAHS","246419"
"WI-WK-106","OCONOMOWOC L",-88.4489,43.0732,274,"COCORAHS","246424"
"WI-WW-31","ELKHORN 5.3",-88.5514,42.7475,283,"COCORAHS","246426"
"MN-WR-84","OTSEGO 3.8 W",-93.6873,45.2940,290,"COCORAHS","246434"
"NC-CR-158","CAPE CARTERE",-77.0686,34.7061,6,"COCORAHS","246440"
"MN-MR-29","UPSALA 1.6 S",-94.5663,45.7863,371,"COCORAHS","246453"
"TX-CLL-106","ALLEN 1.3 E",-96.6464,33.1074,204,"COCORAHS","246471"
"TX-UP-11","GILMER 4.5 E",-94.8749,32.7052,96,"COCORAHS","246473"
"MN-RC-57","NORTHFIELD 0",-93.1503,44.4549,294,"COCORAHS","246476"
"WI-LN-8","MERRILL 14.1",-89.9896,45.1518,447,"COCORAHS","246481"
"FL-AL-95","GAINESVILLE",-82.3233,29.6560,54,"COCORAHS","246486"
"VA-NNC-24","NEWPORT NEWS",-76.5179,37.1603,18,"COCORAHS","246497"
"VA-RN-25","ROANOKE 5.7",-80.0192,37.2113,383,"COCORAHS","246498"
"PA-MT-134","LANSDALE 0.1",-75.2818,40.2401,116,"COCORAHS","246504"
"NM-SN-152","PLACITAS 2.6",-106.5123,35.3210,1626,"COCORAHS","246511"
"WY-PK-45","POWELL 24.2",-109.1700,44.9500,1345,"COCORAHS","246520"
"NC-CR-159","BEAUFORT 12.",-76.6277,34.8957,1,"COCORAHS","246602"
"TX-ER-11","STEPHENVILLE",-98.1505,32.2738,390,"COCORAHS","246615"
"MN-WG-112","MAHTOMEDI 0.",-92.9545,45.0594,302,"COCORAHS","246631"
"SC-SP-116","LYMAN 1.2 NW",-82.1364,34.9654,0,"COCORAHS","246824"
"MN-DK-151","APPLE VALLEY",-93.1964,44.7575,329,"COCORAHS","246829"
"MN-DK-152","NORTHFIELD 1",-93.1689,44.4743,297,"COCORAHS","246843"
"KS-HV-48","PEABODY 5.9",-97.2145,38.1763,447,"COCORAHS","246844"
"IL-KN-133","GENEVA 0.9 E",-88.2978,41.8846,225,"COCORAHS","246845"
"TX-CML-249","NEW BRAUNFEL",-98.1599,29.7322,241,"COCORAHS","246865"
"FL-BW-161","PEMBROKE PIN",-80.3408,26.0198,2,"COCORAHS","246880"
"NC-CH-64","PITTSBORO 8.",-79.1421,35.8441,150,"COCORAHS","246881"
"WI-JF-29","LAKE MILLS 4",-88.9005,43.1361,258,"COCORAHS","246886"
"SC-ED-18","MCCORMICK 12",-82.0697,33.8836,125,"COCORAHS","246892"
"GA-CQ-12","MOULTRIE 9.1",-83.8799,31.2588,106,"COCORAHS","246893"
"TX-WM-304","GEORGETOWN 7",-97.8135,30.6511,294,"COCORAHS","246899"
"CO-JF-546","ARVADA 1.7 S",-105.0916,39.7997,1632,"COCORAHS","246907"
"LA-IV-7","ST GABRIEL 4",-91.0709,30.3168,4,"COCORAHS","246923"
"TX-BEL-88","TEMPLE 3.4 S",-97.3916,31.0554,178,"COCORAHS","246968"
"MA-NF-73","FOXBOROUGH 3",-71.1889,42.0628,62,"COCORAHS","246979"
"PA-AD-74","ABBOTTSTOWN",-76.9895,39.9131,154,"COCORAHS","246987"
"AZ-PM-415","TUCSON 3.7 N",-110.9288,32.2734,727,"COCORAHS","247011"
"UT-SJ-9","BLANDING 0.3",-109.4856,37.6238,1863,"COCORAHS","247013"
"NY-NS-66","MANHASSET HI",-73.6785,40.7619,51,"COCORAHS","247016"
"RI-PR-119","PAWTUCKET 2.",-71.3471,41.8422,18,"COCORAHS","247038"
"LA-BS-26","BENTON 4.7 S",-93.7352,32.6234,54,"COCORAHS","247045"
"IL-CE-12","MATTOON 0.5",-88.3761,39.4809,223,"COCORAHS","247063"
"MT-MC-5","VIDA 0.3 W",-105.4878,47.8328,731,"COCORAHS","247209"
"SC-RC-140","ELGIN 4.0 SW",-80.8390,34.1262,125,"COCORAHS","247221"
"OH-ER-49","HURON 3.1 ES",-82.5081,41.3775,184,"COCORAHS","247232"
"GA-NW-7","COVINGTON 7.",-83.7777,33.5128,221,"COCORAHS","247250"
"TX-MNG-86","MONTGOMERY 1",-95.5426,30.2792,50,"COCORAHS","247256"
"CAN-QC-69","FRELIGHSBURG",-72.7087,45.0602,211,"COCORAHS","247262"
"VT-OL-26","CRAFTSBURY C",-72.3925,44.6634,275,"COCORAHS","247276"
"NJ-OC-94","LONG BEACH T",-74.1961,39.6231,2,"COCORAHS","247277"
"WI-WB-19","SHELL LAKE 4",-91.9644,45.6958,407,"COCORAHS","247281"
"TX-NU-95","CORPUS CHRIS",-97.2268,27.5943,2,"COCORAHS","247289"
"AR-FK-42","CONWAY 1.9 S",-92.4660,35.0629,93,"COCORAHS","247296"
"IL-CP-145","URBANA 1.6 E",-88.1802,40.0963,219,"COCORAHS","247324"
"TX-EL-68","WAXAHACHIE 2",-96.8231,32.4239,185,"COCORAHS","247325"
"LA-PL-1","BELLE CHASSE",-89.9930,29.8674,0,"COCORAHS","247339"
"NE-BX-7","ALLIANCE 10.",-103.0345,42.0171,1256,"COCORAHS","247341"
"TX-GZ-34","GONZALES 6.7",-97.4815,29.6011,125,"COCORAHS","247346"
"NY-BM-55","VESTAL 0.1 S",-76.0543,42.0843,256,"COCORAHS","247351"
"NC-DH-85","STEM 5.8 WNW",-78.8211,36.2292,160,"COCORAHS","247355"
"IN-WK-27","NEWBURGH 1.1",-87.3939,37.9609,133,"COCORAHS","247361"
"SD-BK-56","BROOKINGS 6.",-96.8292,44.3953,507,"COCORAHS","247366"
"WI-IR-6","HURLEY 4.1 S",-90.1696,46.3880,475,"COCORAHS","247373"
"VA-GC-26","GLOUCESTER C",-76.5067,37.5402,9,"COCORAHS","247378"
"IN-AL-99","FORT WAYNE 1",-85.1410,41.2241,264,"COCORAHS","247398"
"MD-HR-35","BEL AIR 2.5",-76.3246,39.5667,120,"COCORAHS","247405"
"OH-CM-25","LOVELAND 3.1",-84.2373,39.2330,256,"COCORAHS","247407"
"CO-PU-144","PUEBLO 6.3 S",-104.6604,38.2122,1504,"COCORAHS","247414"
"SD-BK-57","BROOKINGS 1.",-96.7911,44.2837,492,"COCORAHS","247472"
"AZ-MR-589","CAVE CREEK 9",-112.1185,33.8038,523,"COCORAHS","247473"
"MI-MB-70","STERLING HEI",-83.0070,42.6065,188,"COCORAHS","247549"
"TX-FT-4","FAIRFIELD 1.",-96.1830,31.7030,154,"COCORAHS","247607"
"IA-MR-5","ALBIA 2.9 N",-92.8029,41.0687,281,"COCORAHS","247628"
"AL-ET-8","GADSDEN 5.1",-85.9385,34.0489,166,"COCORAHS","247633"
"CO-LR-1272","ESTES PARK 1",-105.5465,40.3563,2392,"COCORAHS","247644"
"WY-SW-36","GREEN RIVER",-109.4754,41.5060,1925,"COCORAHS","247651"
"IL-WL-171","PLAINFIELD 1",-88.2337,41.6276,193,"COCORAHS","248112"
"LA-WC-2","OAK GROVE 1.",-91.3580,32.8626,34,"COCORAHS","248143"
"MD-MG-139","ROCKVILLE 3.",-77.0948,39.0726,110,"COCORAHS","248279"
"CO-BR-54","BROOMFIELD 2",-105.0223,39.9256,1591,"COCORAHS","248302"
"TX-TN-188","WATAUGA 2.7",-97.2828,32.8991,211,"COCORAHS","248325"
"AL-CN-17","GLENCOE 4.8",-85.8902,33.8864,180,"COCORAHS","248329"
"CAN-NB-154","EDMUNDSTON 3",-68.3032,47.3894,202,"COCORAHS","248338"
"AZ-PM-416","TUCSON 14.6",-111.1179,32.3490,670,"COCORAHS","248346"
"CO-PW-49","LAMAR 3.4 NN",-102.6048,38.1282,1117,"COCORAHS","248348"
"MT-MD-11","ENNIS 0.3 SS",-111.7273,45.3406,1511,"COCORAHS","248349"
"KS-TH-31","COLBY 2.8 SS",-101.0565,39.3487,975,"COCORAHS","248373"
"MN-WN-23","WINONA 1.9 E",-91.6332,44.0434,200,"COCORAHS","248380"
"TX-BEL-91","KILLEEN 10.3",-97.8105,30.9726,257,"COCORAHS","248384"
"NC-HR-51","ANGIER 0.4 N",-78.7389,35.5162,102,"COCORAHS","248397"
"TX-VC-61","VICTORIA 3.6",-97.0085,28.8583,30,"COCORAHS","248403"
"CA-MN-6","MONO CITY 1.",-119.1660,38.0197,2070,"COCORAHS","248405"
"IL-CP-147","CHAMPAIGN 2.",-88.3116,40.1225,229,"COCORAHS","248412"
"NC-ON-146","SWANSBORO 2.",-77.1762,34.6787,5,"COCORAHS","248438"
"PA-LN-25","LANDISVILLE",-76.3995,40.0832,118,"COCORAHS","248444"
"NM-MK-24","PREWITT 5.5",-108.0216,35.4400,2174,"COCORAHS","248448"
"VT-CH-50","SHELBURNE 0.",-73.2177,44.3826,64,"COCORAHS","248466"
"NM-CB-27","GRANTS 1.6 N",-107.8175,35.1697,1988,"COCORAHS","248468"
"VA-RC-4","LANCASTER 6.",-76.5166,37.8523,38,"COCORAHS","248484"
"MD-WC-26","DELMAR 0.3 E",-75.5694,38.4516,15,"COCORAHS","248490"
"KY-LG-10","RUSSELLVILLE",-86.8850,36.9350,176,"COCORAHS","248507"
"IA-DW-10","DUNDEE 1.4 N",-91.5320,42.5963,311,"COCORAHS","248509"
"OH-DL-36","MAGNETIC SPR",-83.2483,40.3813,283,"COCORAHS","248512"
"WA-SP-78","SPOKANE 1.4",-117.4146,47.6931,622,"COCORAHS","248514"
"CAN-ON-874","CONSECON 1.9",-77.5307,44.0122,82,"COCORAHS","248517"
"MA-PL-63","WAREHAM 5.6",-70.6329,41.8004,21,"COCORAHS","248521"
"NY-QN-39","LITTLE NECK",-73.7289,40.7589,69,"COCORAHS","248526"
"WI-SR-10","HAYWARD 3.8",-91.4026,46.0192,415,"COCORAHS","248530"
"CT-WN-26","DANIELSON 3.",-71.8304,41.7911,180,"COCORAHS","248544"
"MT-TN-7","FAIRFIELD 5.",-111.8817,47.6610,1182,"COCORAHS","248572"
"TX-BZS-129","COLLEGE STAT",-96.2728,30.5947,83,"COCORAHS","248573"
"MT-CC-17","FAIRFIELD 6.",-111.8581,47.5870,1239,"COCORAHS","248574"
"FL-PN-116","TARPON SPRIN",-82.7298,28.1460,10,"COCORAHS","248576"
"TX-BRT-136","GRANITE SHOA",-98.3639,30.5850,263,"COCORAHS","248601"
"TX-BST-159","WYLDWOOD 3.0",-97.4929,30.1695,130,"COCORAHS","250368"
"AL-BW-108","DAPHNE 4.4 S",-87.8426,30.5843,42,"COCORAHS","250397"
"KY-AL-20","SCOTTSVILLE",-86.2375,36.7574,240,"COCORAHS","250398"
"GA-CQ-13","MOULTRIE 1.4",-83.7585,31.1849,96,"COCORAHS","250407"
"AL-JF-76","MORRIS 4.1 E",-86.7333,33.7501,170,"COCORAHS","250408"
"IN-GN-12","SOLSBERRY 4.",-86.6830,39.0702,249,"COCORAHS","250413"
"IL-DG-15","NEWMAN 0.3 S",-87.9832,39.7942,197,"COCORAHS","250427"
"IL-CK-364","EVERGREEN PA",-87.7083,41.7233,190,"COCORAHS","250445"
"NC-MK-109","HUNTERSVILLE",-80.8404,35.4063,247,"COCORAHS","250448"
"OH-BT-39","HAMILTON 5.3",-84.4764,39.4263,213,"COCORAHS","250451"
"TN-WN-106","LEBANON 3.7",-86.2578,36.2212,173,"COCORAHS","250452"
"MI-KZ-31","PORTAGE 5.6",-85.4819,42.2124,271,"COCORAHS","250453"
"OH-WD-26","WAYNE 0.3 ES",-83.4670,41.3002,211,"COCORAHS","250479"
"OR-DS-69","REDMOND 6.5",-121.3021,44.2709,1006,"COCORAHS","250483"
"GA-WL-24","MONROE 1.8 E",-83.6821,33.8024,246,"COCORAHS","250488"
"CAN-ON-876","CAYUGA 0.3 N",-79.8562,42.9532,191,"COCORAHS","250493"
"SC-CR-242","CHARLESTON 1",-80.0273,32.7867,2,"COCORAHS","250527"
"MS-HC-23","BAY ST LOUIS",-89.3523,30.3023,9,"COCORAHS","250528"
"CAN-ON-879","KINGSTON 4.0",-76.5515,44.2413,81,"COCORAHS","250536"
"TN-LC-24","FAYETTEVILLE",-86.5925,35.0961,307,"COCORAHS","250544"
"CAN-ON-883","KING CITY 5.",-79.5829,43.9565,325,"COCORAHS","250546"
"MI-WS-58","ANN ARBOR 6.",-83.6918,42.3633,307,"COCORAHS","250649"
"WI-DD-27","BROWNSVILLE",-88.5011,43.6279,317,"COCORAHS","250657"
"NJ-UN-39","CLARK TWP 0.",-74.3195,40.6111,32,"COCORAHS","250659"
"NJ-MS-113","JEFFERSON TW",-74.6106,40.9870,283,"COCORAHS","250674"
"MS-JC-31","PASCAGOULA 1",-88.5314,30.3521,7,"COCORAHS","250677"
"PA-AD-75","GETTYSBURG 1",-77.2196,39.8448,155,"COCORAHS","250694"
"SD-FK-6","CHELSEA 3.8",-98.8206,45.1715,422,"COCORAHS","250701"
"NM-SN-154","RIO RANCHO 4",-106.7129,35.3209,1738,"COCORAHS","250724"
"IA-PK-121","PLEASANT HIL",-93.4531,41.5769,278,"COCORAHS","250726"
"CA-SL-33","ATASCADERO 2",-120.6734,35.5168,246,"COCORAHS","250747"
"VA-RCC-17","RICHMOND 1.7",-77.4693,37.5554,66,"COCORAHS","250749"
"IN-SH-25","SHELBYVILLE",-85.7656,39.5011,237,"COCORAHS","250777"
"IL-KN-134","MAPLE PARK 3",-88.5877,41.8508,249,"COCORAHS","250793"
"FL-OR-72","UNION PARK 3",-81.1932,28.5381,31,"COCORAHS","250804"
"IL-WS-6","HOYLETON 2.8",-89.3203,38.4574,141,"COCORAHS","250809"
"KY-BN-24","FLORENCE 1.4",-84.6678,38.9873,269,"COCORAHS","250816"
"NC-NH-99","WILMINGTON 2",-77.8699,34.1901,10,"COCORAHS","250820"
"AL-JF-77","PINSON 6.1 N",-86.6122,33.7538,284,"COCORAHS","250823"
"FL-CT-41","HOMOSASSA 5.",-82.5858,28.8529,7,"COCORAHS","250827"
"NY-OT-35","RICHFIELD SP",-74.9610,42.7900,451,"COCORAHS","250829"
"12G02S","PEBBLE CREEK",-112.1065,42.7674,1985,"SNOTEL","250839"
"IL-MA-31","DALTON CITY",-88.8411,39.7384,213,"COCORAHS","250851"
"OR-JS-34","CAVE JUNCTIO",-123.5837,42.1079,443,"COCORAHS","250852"
"MN-WN-24","LA CRESCENT",-91.3402,43.8797,265,"COCORAHS","250857"
"NM-BR-388","ALBUQUERQUE",-106.6149,35.1012,1560,"COCORAHS","250858"
"WI-LC-28","LA CROSSE 1.",-91.2235,43.8090,206,"COCORAHS","250860"
"WI-MQ-7","WESTFIELD 6.",-89.5233,43.9727,309,"COCORAHS","250864"
"IL-WF-24","METAMORA 6.4",-89.4866,40.7935,210,"COCORAHS","250868"
"MI-MB-71","ST CLAIR SHO",-82.8846,42.5284,187,"COCORAHS","250893"
"FL-HB-168","CARROLLWOOD",-82.5587,28.0700,12,"COCORAHS","250894"
"NC-HN-65","FLETCHER 2.4",-82.5272,35.4059,645,"COCORAHS","250898"
"NC-BK-27","DREXEL 1.6 W",-81.6359,35.7524,357,"COCORAHS","250912"
"IL-MCH-103","HARVARD 4.4",-88.5817,42.4792,323,"COCORAHS","250915"
"MN-HS-15","LA CRESCENT",-91.4291,43.7953,206,"COCORAHS","250921"
"LA-AS-20","ST AMANT 3.3",-90.8700,30.2717,8,"COCORAHS","250936"
"NC-GS-63","CHERRYVILLE",-81.3583,35.3535,293,"COCORAHS","250937"
"NM-SC-69","SAN ANTONIO",-106.8787,33.9000,1401,"COCORAHS","250974"
"FL-BV-125","MELBOURNE 2.",-80.6334,28.0799,12,"COCORAHS","250978"
"MO-BC-15","ST. JOSEPH 1",-94.8274,39.7771,310,"COCORAHS","250990"
"NM-BR-390","ALBUQUERQUE",-106.6519,35.1386,1517,"COCORAHS","251004"
"IL-KK-45","KANKAKEE 1.4",-87.8863,41.1088,192,"COCORAHS","251020"
"WI-RK-27","BELOIT 3.3 E",-88.9561,42.5177,282,"COCORAHS","251031"
"MI-BN-24","ST. JOSEPH 2",-86.4711,42.0597,194,"COCORAHS","251049"
"AZ-NV-53","SHOW LOW 3.8",-110.0868,34.2536,1952,"COCORAHS","251051"
"MS-JC-32","OCEAN SPRING",-88.8334,30.4305,14,"COCORAHS","251053"
"OR-LA-238","MARCOLA 1.7",-122.8298,44.1870,177,"COCORAHS","251054"
"NC-FR-54","KERNERSVILLE",-80.0974,36.1646,256,"COCORAHS","251062"
"NY-SR-57","TOWN OF PROV",-73.9953,43.0944,415,"COCORAHS","251063"
"TX-MNG-90","CONROE 12.7",-95.4130,30.1459,41,"COCORAHS","251068"
"TX-BRT-138","BURNET 12.7",-98.4100,30.8599,315,"COCORAHS","251069"
"KS-PR-21","PRATT 4.0 E",-98.6633,37.6375,557,"COCORAHS","251070"
"NC-FR-55","LEWISVILLE 1",-80.4120,36.1197,261,"COCORAHS","251078"
"NM-HD-39","STEINS 2.7 N",-108.9900,32.2670,1319,"COCORAHS","251080"
"IL-LK-121","LIBERTYVILLE",-87.9595,42.2822,216,"COCORAHS","251089"
"KS-PT-47","ST GEORGE 1.",-96.4151,39.2039,354,"COCORAHS","251092"
"TX-WM-308","JARRELL 4.7",-97.6135,30.7575,269,"COCORAHS","251098"
"AZ-PM-417","GREEN VALLEY",-110.9316,31.8768,908,"COCORAHS","251101"
"NC-CM-103","FAYETTEVILLE",-78.9498,35.0597,73,"COCORAHS","251116"
"WA-CK-62","BRUSH PRAIRI",-122.4249,45.7548,183,"COCORAHS","251140"
"NM-DA-390","LAS CRUCES 3",-106.7973,32.3605,1193,"COCORAHS","251145"
"FL-ST-37","THE VILLAGES",-81.9889,28.8517,19,"COCORAHS","251148"
"CO-LA-91","BONCARBO 4.8",-104.6251,37.1844,2040,"COCORAHS","251155"
"TX-BRT-139","LAMPASAS 11.",-98.2966,30.9348,474,"COCORAHS","251157"
"IL-WL-175","JOLIET 0.7 W",-88.1360,41.5299,194,"COCORAHS","251159"
"SD-ED-16","ROSCOE 6.2 N",-99.2441,45.5142,553,"COCORAHS","251181"
"IA-DM-15","YARMOUTH 1.9",-91.3527,41.0109,229,"COCORAHS","251184"
"NC-MR-44","PINEHURST 4.",-79.4181,35.2372,110,"COCORAHS","251185"
"ID-FK-2","PRESTON 0.6",-111.8866,42.0971,1439,"COCORAHS","251188"
"NM-BR-394","ALBUQUERQUE",-106.5544,35.1331,1648,"COCORAHS","251189"
"AL-BW-109","FOLEY 1.0 W",-87.7015,30.4051,25,"COCORAHS","251202"
"CA-SF-21","SAN FRANCISC",-122.4096,37.7272,43,"COCORAHS","251205"
"MI-OK-130","ORCHARD LAKE",-83.3993,42.5807,299,"COCORAHS","251208"
"IA-CW-5","FREDERICKSBU",-92.1984,42.9599,334,"COCORAHS","251222"
"11H99S","POWDER MOUNT",-111.7667,41.3743,2592,"SNOTEL","251223"
"MN-MW-13","WALTHAM 2.0",-92.8488,43.7971,399,"COCORAHS","251262"
"PA-VN-26","RENO 0.4 NW",-79.7532,41.4132,336,"COCORAHS","251287"
"FL-LK-43","LADY LAKE 4.",-81.8661,28.9117,44,"COCORAHS","251316"
"TX-HTH-9","BORGER 4.4 W",-101.4757,35.6407,989,"COCORAHS","251323"
"CAN-ON-912","PELEE ISLAND",-82.6346,41.8177,177,"COCORAHS","251341"
"IL-CK-367","MOUNT PROSPE",-87.9358,42.0675,202,"COCORAHS","251356"
"CO-LR-1276","FORT COLLINS",-105.0552,40.4882,1512,"COCORAHS","251357"
"MO-MC-8","CALLAO 7.3 N",-92.6322,39.8672,272,"COCORAHS","251359"
"MO-BN-86","COLUMBIA 3.3",-92.3877,38.9529,219,"COCORAHS","251360"
"IN-AL-104","ELLISVILLE 0",-85.2892,41.0182,240,"COCORAHS","251363"
"NJ-CD-20","UPPER DEERFI",-75.2133,39.5037,33,"COCORAHS","251364"
"NY-AB-66","ALTAMONT 3.5",-74.0894,42.7379,254,"COCORAHS","251366"
"NC-BR-105","CALABASH 3.1",-78.5796,33.9436,8,"COCORAHS","251368"
"NY-UL-38","HIGHLAND 2.3",-73.9995,41.7388,113,"COCORAHS","251369"
"WI-PC-38","HAGER CITY 1",-92.5711,44.6129,232,"COCORAHS","251383"
"KS-BU-39","DOUGLASS 7.5",-96.8811,37.4865,391,"COCORAHS","251397"
"LA-CT-4","JONESVILLE 6",-91.8413,31.7205,18,"COCORAHS","251398"
"WI-WB-20","SARONA 6.8 E",-91.6787,45.7510,384,"COCORAHS","251402"
"KS-SA-57","FALUN 3.2 SW",-97.8022,38.6388,430,"COCORAHS","251419"
"ID-PW-6","ROCKLAND 11.",-112.8236,42.4175,1522,"COCORAHS","251426"
"FL-CH-44","PORT CHARLOT",-82.2022,26.8755,3,"COCORAHS","251473"
"IL-DP-176","WINFIELD 0.6",-88.1601,41.8639,227,"COCORAHS","251488"
"MT-LY-3","CHESTER 6.7",-110.9705,48.4144,916,"COCORAHS","251489"
"FL-BV-126","ROCKLEDGE 0.",-80.7405,28.3291,6,"COCORAHS","251492"
"IN-LG-18","LAGRANGE 9.6",-85.2439,41.5936,304,"COCORAHS","251494"
"NM-SF-189","MADRID 1.9 S",-106.1301,35.3845,1924,"COCORAHS","251510"
"SC-SP-120","CAMPOBELLO 1",-82.1344,35.1004,283,"COCORAHS","251513"
"MD-HR-36","JARRETTSVILL",-76.3943,39.6009,144,"COCORAHS","251518"
"NV-CK-101","MESQUITE 2.0",-114.1115,36.8306,572,"COCORAHS","251524"
"IN-MN-37","BLOOMINGTON",-86.5289,39.1900,232,"COCORAHS","251526"
"CAN-ON-914","LONDON 4.1 W",-81.2939,42.9979,0,"COCORAHS","251545"
"GA-JC-24","HOSCHTON 0.3",-83.7665,34.0911,262,"COCORAHS","251580"
"WI-DA-122","WINDSOR 0.3",-89.3355,43.2183,282,"COCORAHS","251581"
"NH-HL-103","TEMPLE 1.2 E",-71.8292,42.8260,273,"COCORAHS","251596"
"NC-TY-5","COLUMBIA 0.8",-76.2478,35.9308,1,"COCORAHS","251600"
"RI-KN-59","COVENTRY 1.2",-71.5808,41.6766,78,"COCORAHS","251614"
"IA-ML-6","GLENWOOD 1.7",-95.7737,41.0395,360,"COCORAHS","251616"
"CT-HR-115","WEST HARTFOR",-72.7284,41.7540,33,"COCORAHS","251624"
"FL-BW-167","DEERFIELD BE",-80.0938,26.3095,2,"COCORAHS","251634"
"OH-PT-23","STREETSBORO",-81.3667,41.2599,333,"COCORAHS","251636"
"CO-PU-145","PUEBLO WEST",-104.7401,38.3123,1572,"COCORAHS","251637"
"FL-LV-18","DUNNELLON 7.",-82.5701,29.0429,15,"COCORAHS","251657"
"NE-DG-46","OMAHA 2.0 N",-96.0068,41.2927,363,"COCORAHS","251668"
